trace_key,source,exit_status,first_stuck_step,total_turns,stuck_progress,continued_turns
swe-agent:023159:cherrypy__cherrypy-1785,swe-agent,submitted (exit_context),62,91,0.6813186813186813,29
swe-agent:023165:cherrypy__cherrypy-1785,swe-agent,submitted (exit_context),44,119,0.3697478991596639,75
swe-agent:023167:cherrypy__cherrypy-1785,swe-agent,submitted (exit_context),40,179,0.22346368715083798,139
swe-agent:023189:cuthbertLab__music21-960,swe-agent,submitted,16,55,0.2909090909090909,39
swe-agent:023202:cuthbertLab__music21-960,swe-agent,submitted,10,21,0.47619047619047616,11
swe-agent:023209:cuthbertLab__music21-960,swe-agent,submitted,32,51,0.6274509803921569,19
swe-agent:023220:dask__zict-64,swe-agent,submitted (exit_context),32,123,0.2601626016260163,91
swe-agent:023228:dask__zict-64,swe-agent,submitted,14,47,0.2978723404255319,33
swe-agent:023231:dask__zict-64,swe-agent,submitted (exit_context),50,83,0.6024096385542169,33
swe-agent:023237:django__asgiref-320,swe-agent,submitted (exit_context),38,117,0.3247863247863248,79
swe-agent:023238:django__asgiref-320,swe-agent,submitted (exit_context),30,59,0.5084745762711864,29
swe-agent:023242:django__asgiref-320,swe-agent,exit_context,14,67,0.208955223880597,53
swe-agent:023244:django__asgiref-320,swe-agent,submitted (exit_context),26,179,0.1452513966480447,153
swe-agent:023246:django__asgiref-320,swe-agent,submitted (exit_context),42,79,0.5316455696202531,37
swe-agent:023247:django__asgiref-320,swe-agent,submitted (exit_context),28,119,0.23529411764705882,91
swe-agent:023248:django__asgiref-320,swe-agent,exit_context,16,95,0.16842105263157894,79
swe-agent:023251:django__asgiref-320,swe-agent,submitted (exit_context),34,63,0.5396825396825397,29
swe-agent:023254:django__asgiref-320,swe-agent,submitted (exit_context),24,79,0.3037974683544304,55
swe-agent:023255:django__asgiref-320,swe-agent,exit_context,20,57,0.3508771929824561,37
swe-agent:023256:django__asgiref-320,swe-agent,exit_context,28,77,0.36363636363636365,49
swe-agent:023257:django__asgiref-320,swe-agent,submitted (exit_context),46,185,0.24864864864864866,139
swe-agent:023258:django__asgiref-320,swe-agent,submitted (exit_context),34,71,0.4788732394366197,37
swe-agent:023267:django__asgiref-320,swe-agent,exit_context,28,45,0.6222222222222222,17
swe-agent:023268:django__asgiref-320,swe-agent,submitted (exit_context),42,71,0.5915492957746479,29
swe-agent:023274:django__asgiref-320,swe-agent,submitted (exit_context),16,131,0.12213740458015267,115
swe-agent:023283:django__asgiref-320,swe-agent,submitted,16,19,0.8421052631578947,3
swe-agent:023293:django__asgiref-320,swe-agent,submitted,28,57,0.49122807017543857,29
swe-agent:023296:django__asgiref-320,swe-agent,submitted (exit_context),40,73,0.547945205479452,33
swe-agent:023301:django__asgiref-320,swe-agent,submitted (exit_context),30,67,0.44776119402985076,37
swe-agent:023304:django__asgiref-320,swe-agent,submitted,28,55,0.509090909090909,27
swe-agent:023314:django__asgiref-320,swe-agent,submitted (exit_context),28,107,0.2616822429906542,79
swe-agent:023317:django__asgiref-320,swe-agent,submitted (exit_context),38,437,0.08695652173913043,399
swe-agent:023319:django__asgiref-320,swe-agent,exit_context,36,85,0.4235294117647059,49
swe-agent:023321:django__asgiref-320,swe-agent,submitted (exit_context),18,241,0.07468879668049792,223
swe-agent:023327:django__asgiref-320,swe-agent,submitted (exit_context),28,53,0.5283018867924528,25
swe-agent:023334:fgmacedo__python-statemachine-353,swe-agent,submitted (exit_context),68,95,0.7157894736842105,27
swe-agent:023335:getsentry__responses-558,swe-agent,submitted,22,35,0.6285714285714286,13
swe-agent:023342:getsentry__responses-558,swe-agent,submitted (exit_context),34,49,0.6938775510204082,15
swe-agent:023344:getsentry__responses-558,swe-agent,submitted (exit_context),38,53,0.7169811320754716,15
swe-agent:023346:getsentry__responses-558,swe-agent,submitted (exit_context),34,63,0.5396825396825397,29
swe-agent:023347:getsentry__responses-558,swe-agent,submitted (exit_context),26,59,0.4406779661016949,33
swe-agent:023368:iterative__dvc-2254,swe-agent,submitted (exit_context),36,89,0.4044943820224719,53
swe-agent:023376:iterative__dvc-2254,swe-agent,submitted (exit_context),78,105,0.7428571428571429,27
swe-agent:023381:iterative__dvc-2254,swe-agent,submitted (exit_context),42,133,0.3157894736842105,91
swe-agent:023385:iterative__dvc-6848,swe-agent,early_exit,16,227,0.07048458149779736,211
swe-agent:023386:iterative__dvc-6848,swe-agent,early_exit,32,201,0.15920398009950248,169
swe-agent:023395:iterative__dvc-6848,swe-agent,early_exit,38,61,0.6229508196721312,23
swe-agent:023404:iterative__dvc-7360,swe-agent,early_exit,66,109,0.6055045871559633,43
swe-agent:023416:iterative__dvc-7360,swe-agent,submitted,16,29,0.5517241379310345,13
swe-agent:023437:iterative__dvc-7360,swe-agent,early_exit,10,283,0.0353356890459364,273
swe-agent:023438:iterative__dvc-7360,swe-agent,submitted,42,91,0.46153846153846156,49
swe-agent:023442:iterative__dvc-7360,swe-agent,submitted,10,81,0.12345679012345678,71
swe-agent:023447:iterative__dvc-7963,swe-agent,submitted (exit_context),26,83,0.3132530120481928,57
swe-agent:023456:iterative__dvc-7963,swe-agent,submitted (exit_context),54,127,0.4251968503937008,73
swe-agent:023457:iterative__dvc-7963,swe-agent,submitted,30,109,0.27522935779816515,79
swe-agent:023458:iterative__dvc-7963,swe-agent,exit_context,10,641,0.015600624024960999,631
swe-agent:023467:iterative__dvc-7965,swe-agent,submitted (exit_context),56,71,0.7887323943661971,15
swe-agent:023488:iterative__dvc-7965,swe-agent,exit_context,26,65,0.4,39
swe-agent:023499:iterative__dvc-7965,swe-agent,submitted,10,25,0.4,15
swe-agent:023501:iterative__dvc-7965,swe-agent,exit_context,48,101,0.4752475247524752,53
swe-agent:023502:iterative__dvc-7965,swe-agent,exit_context,40,59,0.6779661016949152,19
swe-agent:023505:iterative__dvc-7965,swe-agent,exit_context,40,101,0.39603960396039606,61
swe-agent:023507:iterative__dvc-7965,swe-agent,submitted (exit_context),82,115,0.7130434782608696,33
swe-agent:023508:iterative__dvc-7965,swe-agent,submitted (exit_context),28,127,0.2204724409448819,99
swe-agent:023520:iterative__dvc-7965,swe-agent,exit_context,30,59,0.5084745762711864,29
swe-agent:023526:kerrickstaley__genanki-89,swe-agent,exit_context,14,57,0.24561403508771928,43
swe-agent:023527:kerrickstaley__genanki-89,swe-agent,exit_context,20,49,0.40816326530612246,29
swe-agent:023528:kerrickstaley__genanki-89,swe-agent,exit_context,42,61,0.6885245901639344,19
swe-agent:023531:kerrickstaley__genanki-89,swe-agent,exit_context,16,55,0.2909090909090909,39
swe-agent:023534:kerrickstaley__genanki-89,swe-agent,exit_context,32,59,0.5423728813559322,27
swe-agent:023554:macbre__sql-metadata-388,swe-agent,submitted (exit_context),50,73,0.684931506849315,23
swe-agent:023556:macbre__sql-metadata-388,swe-agent,submitted (exit_context),56,69,0.8115942028985508,13
swe-agent:023558:macbre__sql-metadata-388,swe-agent,submitted,22,97,0.2268041237113402,75
swe-agent:023564:macbre__sql-metadata-388,swe-agent,submitted (exit_context),58,65,0.8923076923076924,7
swe-agent:023570:macbre__sql-metadata-388,swe-agent,submitted (exit_context),44,85,0.5176470588235295,41
swe-agent:023575:macbre__sql-metadata-388,swe-agent,submitted (exit_context),36,89,0.4044943820224719,53
swe-agent:023587:macbre__sql-metadata-388,swe-agent,submitted (exit_context),36,51,0.7058823529411765,15
swe-agent:023591:macbre__sql-metadata-388,swe-agent,submitted (exit_context),38,69,0.5507246376811594,31
swe-agent:023593:macbre__sql-metadata-388,swe-agent,submitted (exit_context),78,121,0.6446280991735537,43
swe-agent:023596:macbre__sql-metadata-388,swe-agent,submitted (exit_context),52,75,0.6933333333333334,23
swe-agent:023599:macbre__sql-metadata-388,swe-agent,submitted (exit_context),38,105,0.3619047619047619,67
swe-agent:023604:macbre__sql-metadata-388,swe-agent,early_exit,26,31,0.8387096774193549,5
swe-agent:023617:marshmallow-code__apispec-386,swe-agent,submitted,18,25,0.72,7
swe-agent:023625:marshmallow-code__apispec-386,swe-agent,submitted,8,71,0.11267605633802817,63
swe-agent:023637:mit-ll-responsible-ai__hydra-zen-459,swe-agent,submitted (exit_context),34,75,0.4533333333333333,41
swe-agent:023652:netromdk__vermin-173,swe-agent,submitted (exit_context),32,105,0.3047619047619048,73
swe-agent:023671:osbuild__osbuild-1648,swe-agent,submitted (exit_context),22,531,0.04143126177024482,509
swe-agent:023689:pcdshub__pcdsutils-59,swe-agent,submitted,16,19,0.8421052631578947,3
swe-agent:023696:pika__pika-1057,swe-agent,submitted,18,31,0.5806451612903226,13
swe-agent:023755:poliastro__poliastro-248,swe-agent,submitted (exit_context),14,99,0.1414141414141414,85
swe-agent:023771:pydantic__pydantic-632,swe-agent,submitted (exit_context),24,181,0.13259668508287292,157
swe-agent:023817:pydantic__pydantic-632,swe-agent,submitted (exit_context),40,137,0.291970802919708,97
swe-agent:023824:pydantic__pydantic-632,swe-agent,exit_context,38,49,0.7755102040816326,11
swe-agent:023842:pyvista__pyvista-4329,swe-agent,submitted (exit_context),66,67,0.9850746268656716,1
swe-agent:023881:reframe-hpc__reframe-2656,swe-agent,submitted,10,27,0.37037037037037035,17
swe-agent:023887:rigetti__pyquil-1694,swe-agent,submitted (exit_context),44,71,0.6197183098591549,27
swe-agent:023925:rigetti__pyquil-1694,swe-agent,submitted (exit_context),54,87,0.6206896551724138,33
swe-agent:023952:rubrikinc__rubrik-sdk-for-python-272,swe-agent,exit_context,12,49,0.24489795918367346,37
swe-agent:023954:rubrikinc__rubrik-sdk-for-python-272,swe-agent,exit_context,22,77,0.2857142857142857,55
swe-agent:023955:rubrikinc__rubrik-sdk-for-python-272,swe-agent,exit_context,16,77,0.2077922077922078,61
swe-agent:023957:rubrikinc__rubrik-sdk-for-python-272,swe-agent,exit_context,16,47,0.3404255319148936,31
swe-agent:023962:rubrikinc__rubrik-sdk-for-python-272,swe-agent,submitted (exit_context),16,65,0.24615384615384617,49
swe-agent:023965:rubrikinc__rubrik-sdk-for-python-272,swe-agent,exit_context,38,79,0.4810126582278481,41
swe-agent:023966:rubrikinc__rubrik-sdk-for-python-272,swe-agent,exit_context,14,49,0.2857142857142857,35
swe-agent:023967:rubrikinc__rubrik-sdk-for-python-272,swe-agent,exit_context,14,51,0.27450980392156865,37
swe-agent:023972:scrapy__scrapy-3283,swe-agent,submitted,36,49,0.7346938775510204,13
swe-agent:023979:scrapy__scrapy-3283,swe-agent,submitted (exit_context),30,87,0.3448275862068966,57
swe-agent:023995:simonw__datasette-1736,swe-agent,submitted (exit_context),26,71,0.36619718309859156,45
swe-agent:024008:softlayer__softlayer-python-1680,swe-agent,submitted (exit_context),60,67,0.8955223880597015,7
swe-agent:024029:somm15__PyViCare-187,swe-agent,submitted,22,27,0.8148148148148148,5
swe-agent:024040:sqlfluff__sqlfluff-3220,swe-agent,submitted,30,63,0.47619047619047616,33
swe-agent:024075:xarray-contrib__xskillscore-339,swe-agent,submitted (exit_context),28,33,0.8484848484848485,5
swe-agent:024099:PyCQA__flake8-bugbear-220,swe-agent,submitted (exit_context),42,59,0.711864406779661,17
swe-agent:024101:PyCQA__flake8-bugbear-220,swe-agent,submitted (exit_context),32,45,0.7111111111111111,13
swe-agent:024102:PyCQA__flake8-bugbear-220,swe-agent,submitted (exit_context),14,651,0.021505376344086023,637
swe-agent:024103:PyCQA__flake8-bugbear-220,swe-agent,submitted (exit_context),30,49,0.6122448979591837,19
swe-agent:024105:QB3__sparse-ho-67,swe-agent,submitted (exit_context),16,59,0.2711864406779661,43
swe-agent:024115:QB3__sparse-ho-67,swe-agent,submitted (exit_context),48,87,0.5517241379310345,39
swe-agent:024127:ReproNim__reproman-508,swe-agent,submitted (exit_context),20,33,0.6060606060606061,13
swe-agent:024128:ReproNim__reproman-508,swe-agent,submitted (exit_context),24,95,0.25263157894736843,71
swe-agent:024138:ReproNim__reproman-508,swe-agent,submitted,36,39,0.9230769230769231,3
swe-agent:024174:alvinwan__TexSoup-138,swe-agent,submitted (exit_context),84,95,0.8842105263157894,11
swe-agent:024178:alvinwan__TexSoup-138,swe-agent,submitted (exit_context),42,63,0.6666666666666666,21
swe-agent:024179:alvinwan__TexSoup-138,swe-agent,submitted (exit_context),40,55,0.7272727272727273,15
swe-agent:024182:alvinwan__TexSoup-138,swe-agent,submitted,50,65,0.7692307692307693,15
swe-agent:024188:andialbrecht__sqlparse-231,swe-agent,exit_context,16,31,0.5161290322580645,15
swe-agent:024191:andialbrecht__sqlparse-231,swe-agent,exit_context,54,73,0.7397260273972602,19
swe-agent:024199:andialbrecht__sqlparse-231,swe-agent,submitted (exit_context),28,65,0.4307692307692308,37
swe-agent:024204:andialbrecht__sqlparse-231,swe-agent,exit_context,22,107,0.205607476635514,85
swe-agent:024206:andialbrecht__sqlparse-231,swe-agent,submitted,32,65,0.49230769230769234,33
swe-agent:024207:andialbrecht__sqlparse-231,swe-agent,submitted (exit_context),26,111,0.23423423423423423,85
swe-agent:024211:andialbrecht__sqlparse-231,swe-agent,submitted,22,31,0.7096774193548387,9
swe-agent:024216:andialbrecht__sqlparse-231,swe-agent,exit_context,22,35,0.6285714285714286,13
swe-agent:024222:andialbrecht__sqlparse-231,swe-agent,submitted,26,33,0.7878787878787878,7
swe-agent:024231:andialbrecht__sqlparse-633,swe-agent,submitted (exit_context),40,61,0.6557377049180327,21
swe-agent:024246:andialbrecht__sqlparse-633,swe-agent,submitted (exit_context),26,43,0.6046511627906976,17
swe-agent:024249:andialbrecht__sqlparse-633,swe-agent,submitted (exit_context),40,57,0.7017543859649122,17
swe-agent:024250:andialbrecht__sqlparse-633,swe-agent,submitted (exit_context),24,71,0.3380281690140845,47
swe-agent:024258:andialbrecht__sqlparse-633,swe-agent,submitted (exit_context),46,59,0.7796610169491526,13
swe-agent:024266:andialbrecht__sqlparse-633,swe-agent,submitted (exit_context),26,51,0.5098039215686274,25
swe-agent:024272:andialbrecht__sqlparse-633,swe-agent,submitted (exit_context),26,55,0.4727272727272727,29
swe-agent:024280:andialbrecht__sqlparse-633,swe-agent,submitted (exit_context),28,51,0.5490196078431373,23
swe-agent:024283:andialbrecht__sqlparse-633,swe-agent,submitted (exit_context),54,65,0.8307692307692308,11
swe-agent:024288:andialbrecht__sqlparse-633,swe-agent,early_exit,26,77,0.33766233766233766,51
swe-agent:024299:awdeorio__mailmerge-60,swe-agent,submitted,28,75,0.37333333333333335,47
swe-agent:024304:awdeorio__mailmerge-60,swe-agent,submitted (exit_context),62,95,0.6526315789473685,33
swe-agent:024309:awdeorio__mailmerge-60,swe-agent,submitted,10,47,0.2127659574468085,37
swe-agent:024322:cherrypy__cherrypy-1578,swe-agent,exit_context,20,69,0.2898550724637681,49
swe-agent:024352:cherrypy__cherrypy-1578,swe-agent,exit_context,32,49,0.6530612244897959,17
swe-agent:024403:cltk__cltk-661,swe-agent,submitted (exit_context),22,55,0.4,33
swe-agent:024407:coady__multimethod-23,swe-agent,submitted (exit_context),50,51,0.9803921568627451,1
swe-agent:024414:coady__multimethod-23,swe-agent,submitted (exit_context),64,67,0.9552238805970149,3
swe-agent:024416:coady__multimethod-23,swe-agent,submitted (exit_context),58,67,0.8656716417910447,9
swe-agent:024424:commitizen-tools__commitizen-552,swe-agent,exit_context,56,73,0.7671232876712328,17
swe-agent:024453:edgi-govdata-archiving__wayback-140,swe-agent,submitted (exit_context),40,483,0.08281573498964803,443
swe-agent:024462:edgi-govdata-archiving__wayback-140,swe-agent,exit_context,26,35,0.7428571428571429,9
swe-agent:024480:edgi-govdata-archiving__wayback-140,swe-agent,submitted (exit_context),24,71,0.3380281690140845,47
swe-agent:024485:edgi-govdata-archiving__wayback-140,swe-agent,submitted (exit_context),30,83,0.3614457831325301,53
swe-agent:024492:edgi-govdata-archiving__wayback-140,swe-agent,submitted (exit_context),18,133,0.13533834586466165,115
swe-agent:024498:edgi-govdata-archiving__wayback-140,swe-agent,exit_context,16,47,0.3404255319148936,31
swe-agent:024502:edgi-govdata-archiving__wayback-140,swe-agent,submitted (exit_context),20,195,0.10256410256410256,175
swe-agent:024522:fairlearn__fairlearn-644,swe-agent,submitted (exit_context),76,85,0.8941176470588236,9
swe-agent:024526:fairlearn__fairlearn-644,swe-agent,submitted (exit_context),58,91,0.6373626373626373,33
swe-agent:024548:fairlearn__fairlearn-644,swe-agent,submitted (exit_context),44,47,0.9361702127659575,3
swe-agent:024559:iterative__dvc-3088,swe-agent,submitted (exit_context),40,69,0.5797101449275363,29
swe-agent:024565:iterative__dvc-3088,swe-agent,submitted (exit_context),56,89,0.6292134831460674,33
swe-agent:024566:iterative__dvc-3088,swe-agent,early_exit,62,65,0.9538461538461539,3
swe-agent:024568:iterative__dvc-3088,swe-agent,early_exit,36,587,0.06132879045996593,551
swe-agent:024569:iterative__dvc-3088,swe-agent,submitted (exit_context),106,125,0.848,19
swe-agent:024571:iterative__dvc-5188,swe-agent,submitted,110,135,0.8148148148148148,25
swe-agent:024573:iterative__dvc-5188,swe-agent,submitted,26,63,0.4126984126984127,37
swe-agent:024583:iterative__dvc-5188,swe-agent,submitted (exit_context),84,179,0.4692737430167598,95
swe-agent:024587:iterative__dvc-8542,swe-agent,exit_context,22,93,0.23655913978494625,71
swe-agent:024596:iterative__dvc-8542,swe-agent,submitted,12,17,0.7058823529411765,5
